,Year,Country Name,Country Code,"Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Weighted World Education
810,2016,Sierra Leone,SLE,0.5294117647058824,0.2264713247203355,0.26576895483030144,1.7796612786374575
811,2017,Sierra Leone,SLE,0.5294117647058824,0.3430686360010986,0.42387462635471307,2.4871729157722187
812,2018,Sierra Leone,SLE,0.5294117647058824,0.5172653059121602,0.6973171014594547,3.6558936809085667
813,2019,Sierra Leone,SLE,0.5294117647058824,0.545076236933581,0.7458534181518421,3.8571244930285706
814,2020,Sierra Leone,SLE,0.5294117647058824,0.6853920562499208,0.7313952748363957,4.094381701714911
815,2016,Slovak Republic,SVK,0.5882352941176471,0.28943746832444894,0.19534738923165235,1.753152398461502
816,2017,Slovak Republic,SVK,0.5882352941176471,0.2916257764899004,0.2028189539077955,1.7799437088208343
817,2018,Slovak Republic,SVK,0.5882352941176471,0.2942300087705237,0.20270219801003772,1.7848019056888078
818,2019,Slovak Republic,SVK,0.5882352941176471,0.2966262789935611,0.20637960239923045,1.8006266593024605
819,2020,Slovak Republic,SVK,0.5882352941176471,0.2990225492165985,0.21005700678842312,1.8164514129161136
820,2016,Slovenia,SVN,0.5294117647058824,0.35467996409921887,0.22120374070778684,1.9023829150276805
821,2017,Slovenia,SVN,0.5294117647058824,0.3538000533698408,0.23111384963904902,1.930353420362711
822,2018,Slovenia,SVN,0.5294117647058824,0.3652900254223092,0.2416156220285271,1.9848386816360821
823,2019,Slovenia,SVN,0.5294117647058824,0.37059505608385435,0.25182156268889727,2.0260665649402827
824,2020,Slovenia,SVN,0.5294117647058824,0.37590008674539954,0.26202750334926733,2.0672944482444833
825,2016,Small states,SST,0.5294117647058824,0.3933059807604615,0.28876712355488876,2.182325096891472
826,2017,Small states,SST,0.5294117647058824,0.3717350936205959,0.322055091552799,2.239047226605471
827,2018,Small states,SST,0.5294117647058824,0.3941740523059724,0.3070793595485882,2.238997947963592
828,2019,Small states,SST,0.5294117647058824,0.349250242659159,0.3144006208178898,2.1711141124778695
829,2020,Small states,SST,0.5294117647058824,0.33456499662539146,0.32294511990555674,2.1673771176733356
830,2016,South Africa,ZAF,0.5294117647058824,0.4397986851765865,0.384556376761733,2.562678265344254
831,2017,South Africa,ZAF,0.5294117647058824,0.45239501219947564,0.3988434704518185,2.6307322004602893
832,2018,South Africa,ZAF,0.5294117647058824,0.45579404012308244,0.40272766648240943,2.6491828443992755
833,2019,South Africa,ZAF,0.5294117647058824,0.48140411803161676,0.41752803096563285,2.7448040936660143
834,2020,South Africa,ZAF,0.5294117647058824,0.5059055825263098,0.41605897111598134,2.7893998431064455
835,2016,South Asia,SAS,0.5294117647058824,0.2553227806153003,0.29993740778499023,1.9398695492914535
836,2017,South Asia,SAS,0.5294117647058824,0.23210936992181083,0.30989906731016276,1.9233277064799923
837,2018,South Asia,SAS,0.5294117647058824,0.23679941585360947,0.24904736046735462,1.7501526778151653
838,2019,South Asia,SAS,0.5294117647058824,0.1855704203478412,0.24169659527122725,1.6256423912152465
839,2020,South Asia,SAS,0.5294117647058824,0.1623196335920215,0.22228299109997296,1.5209000051898443
840,2016,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.2553227806153003,0.29993740778499023,1.9398695492914535
841,2017,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.23210936992181083,0.30989906731016276,1.9233277064799923
842,2018,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.23679941585360947,0.24904736046735462,1.7501526778151653
843,2019,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.1855704203478412,0.24169659527122725,1.6256423912152465
844,2020,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.1623196335920215,0.22228299109997296,1.5209000051898443
845,2016,South Sudan,SSD,0.47058823529411764,0.11425581713270694,0.01775602626849212,0.7523679483650079
846,2017,South Sudan,SSD,0.47058823529411764,0.11425581713270694,0.02287684093734073,0.7677303923715537
847,2018,South Sudan,SSD,0.47058823529411764,0.11425581713270694,0.018473417957585416,0.7545201234322878
848,2019,South Sudan,SSD,0.47058823529411764,0.11425581713270694,0.018832113802132063,0.7555962109659278
849,2020,South Sudan,SSD,0.47058823529411764,0.11425581713270694,0.01919080964667871,0.7566722984995676
850,2016,Spain,ESP,0.5882352941176471,0.31286513119333104,0.2122353800524363,1.850671696661618
851,2017,Spain,ESP,0.5882352941176471,0.31139537856134464,0.21761421819429996,1.8638687058232364
852,2018,Spain,ESP,0.5882352941176471,0.3092033827812464,0.21371171428624958,1.8477772025388886
853,2019,Spain,ESP,0.5882352941176471,0.3073725085752041,0.2144498814031562,1.846329955477524
854,2020,Spain,ESP,0.5882352941176471,0.30554163436916176,0.21518804852006287,1.8448827084161592
855,2016,Sri Lanka,LKA,0.6470588235294118,0.2552569152302435,0.3777386938798542,2.2907887356294614
856,2017,Sri Lanka,LKA,0.6470588235294118,0.20715757533796708,0.30893984425665566,1.9881935069753127
857,2018,Sri Lanka,LKA,0.6470588235294118,0.15802884399244538,0.2414223834995181,1.6873836620128566
858,2019,Sri Lanka,LKA,0.6470588235294118,0.1094148083735463,0.17326422830935007,1.3856811252045547
859,2020,Sri Lanka,LKA,0.6470588235294118,0.06080077275464722,0.10510607311918202,1.0839785883962523
860,2016,St. Lucia,LCA,0.5882352941176471,0.38543706985033743,0.4682263433979129,2.763788464012061
861,2017,St. Lucia,LCA,0.5882352941176471,0.26889450817842303,0.3004168059568994,2.0272747283451915
862,2018,St. Lucia,LCA,0.5882352941176471,0.24656877161356797,0.30482683023708873,1.9958533280560493
863,2019,St. Lucia,LCA,0.5882352941176471,0.24161637571916428,0.30008825981857074,1.9717328250116877
864,2020,St. Lucia,LCA,0.5882352941176471,0.26412638715182835,0.3051677306367887,2.03199126033167
865,2016,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.4242983880854118,0.4292931078583101,2.8423584526869305
866,2017,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.42419181778652615,0.4043616394657532,2.7673509069114886
867,2018,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.4213663286270902,0.40509375136902676,2.7638962643024376
868,2019,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.41990029889792946,0.39299407312438517,2.724665170110191
869,2020,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.4184342691687687,0.3808943948797434,2.6854340759179443
870,2016,Sub-Saharan Africa,SSF,0.47058823529411764,0.2635757857036434,0.32699502830385807,1.9787248916129787
871,2017,Sub-Saharan Africa,SSF,0.47058823529411764,0.2804606850522306,0.3453918239335701,2.067685077199289
872,2018,Sub-Saharan Africa,SSF,0.47058823529411764,0.2695146626263115,0.3580004042769478,2.083618773377584
873,2019,Sub-Saharan Africa,SSF,0.47058823529411764,0.26160504680235774,0.3108676576572408,1.9264013018705555
874,2020,Sub-Saharan Africa,SSF,0.47058823529411764,0.26094813383526255,0.2994833582003485,1.8909345775656883
875,2016,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.2635757857036434,0.32699502830385807,1.9787248916129787
876,2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.2804606850522306,0.3453918239335701,2.067685077199289
877,2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.2695146626263115,0.3580004042769478,2.083618773377584
878,2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.26160504680235774,0.3108676576572408,1.9264013018705555
879,2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.26094813383526255,0.2994833582003485,1.8909345775656883
880,2016,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.2635757857036434,0.32699502830385807,1.9787248916129787
881,2017,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.2804606850522306,0.3453918239335701,2.067685077199289
882,2018,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.2695146626263115,0.3580004042769478,2.083618773377584
883,2019,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.26160504680235774,0.3108676576572408,1.9264013018705555
884,2020,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.26094813383526255,0.2994833582003485,1.8909345775656883
885,2016,Suriname,SUR,0.35294117647058826,0.44257014813483275,0.34251173675149876,2.26561668299475
886,2017,Suriname,SUR,0.35294117647058826,0.45198429309062405,0.369105706717801,2.3642268828052395
887,2018,Suriname,SUR,0.35294117647058826,0.42098299314470616,0.313721248199793,2.1360709073593798
888,2019,Suriname,SUR,0.35294117647058826,0.535576271127826,0.32549993916339104,2.4005935362164137
889,2020,Suriname,SUR,0.35294117647058826,0.5665783121254904,0.2970633758165494,2.377287928171217
890,2016,Sweden,SWE,0.5294117647058824,0.563813483344791,0.33278507234598576,2.6553939484334217
891,2017,Sweden,SWE,0.5294117647058824,0.5601287976167211,0.3342166630213472,2.652319349003366
892,2018,Sweden,SWE,0.5294117647058824,0.5654578771718723,0.3338101306081146,2.6617579108739706
893,2019,Sweden,SWE,0.5882352941176471,0.5662800740854131,0.3343226597391791,2.723763421506011
894,2020,Sweden,SWE,0.5882352941176471,0.5671022709989538,0.33483518887024344,2.7269454027262854
895,2016,Switzerland,CHE,0.6470588235294118,0.3645810506292902,0.3272950255322766,2.358106001384822
896,2017,Switzerland,CHE,0.6470588235294118,0.36643932610589075,0.3294380225314106,2.368251543335425
897,2018,Switzerland,CHE,0.6470588235294118,0.3597322784708725,0.33081954593700447,2.35898201828217
898,2019,Switzerland,CHE,0.6470588235294118,0.35730789239166366,0.3325818061393684,2.3594200267308443
899,2020,Switzerland,CHE,0.6470588235294118,0.35488350631245486,0.3343440663417323,2.3598580351795184
900,2016,Tajikistan,TJK,0.5294117647058824,0.42653925799264875,0.3630286699329061,2.471576290489898
901,2017,Tajikistan,TJK,0.5294117647058824,0.4320370503289172,0.3865252965286886,2.5530617549497827
902,2018,Tajikistan,TJK,0.5294117647058824,0.4113446271031134,0.3385316732782289,2.367696038746796
903,2019,Tajikistan,TJK,0.5294117647058824,0.4227813140061386,0.3975288795083215,2.567561031243124
904,2020,Tajikistan,TJK,0.5294117647058824,0.42152866601063527,0.3786610776638448,2.508452329718687
905,2016,Tanzania,TZA,0.4117647058823529,0.3035649670538975,0.6027226353720253,2.827062546106224
906,2017,Tanzania,TZA,0.4117647058823529,0.32787845142204636,0.5198060754843766,2.6269398351795754
907,2018,Tanzania,TZA,0.4117647058823529,0.27355383575089093,0.43688951559672795,2.2695409241743185
908,2019,Tanzania,TZA,0.4117647058823529,0.26160504680235774,0.3539729557090793,1.9968936666143065
909,2020,Tanzania,TZA,0.4117647058823529,0.2297356753109291,0.27105639582143054,1.6844052439685027
910,2016,Thailand,THA,0.5294117647058824,0.2691934872702482,0.36900918905084207,2.174826306398905
911,2017,Thailand,THA,0.5294117647058824,0.24833970884853215,0.3374654883302232,2.0384876473936164
912,2018,Thailand,THA,0.5294117647058824,0.22621527369758188,0.3086741666786569,1.9078648121370168
913,2019,Thailand,THA,0.5294117647058824,0.21971840245334673,0.3602563675854424,2.049617672368903
914,2020,Thailand,THA,0.5294117647058824,0.2032267075143796,0.3573387604303092,2.007881461025569
915,2016,Timor-Leste,TLS,0.5294117647058824,0.5978415915081395,0.15440664717781963,2.1883148892556203
916,2017,Timor-Leste,TLS,0.5294117647058824,0.52588461993679,0.17483771011489738,2.1056941349241547
917,2018,Timor-Leste,TLS,0.5294117647058824,0.5055192828369375,0.16792309301612834,2.044219609428142
918,2019,Timor-Leste,TLS,0.5294117647058824,0.4593581285013364,0.17468131593528272,1.9721719695144033
919,2020,Timor-Leste,TLS,0.5294117647058824,0.4131969741657354,0.1814395388544371,1.9001243296006645
920,2016,Togo,TGO,0.5882352941176471,0.27281749497549285,0.34071963735041144,2.156029196119867
921,2017,Togo,TGO,0.5882352941176471,0.2782967963062592,0.4930343910938136,2.6239320600116063
922,2018,Togo,TGO,0.5882352941176471,0.29927046631422227,0.4638242030871517,2.5782488360075466
923,2019,Togo,TGO,0.5882352941176471,0.36775733957058954,0.5253764859555219,2.899879431125392
924,2020,Togo,TGO,0.5882352941176471,0.39940395443562177,0.586928768823892,3.147829509460567
925,2016,Tonga,TON,0.8823529411764706,0.23677573748587727,0.10257525797445312,1.6636301900715844
926,2017,Tonga,TON,0.8823529411764706,0.35420043304241083,0.15964421393451858,2.069686449064848
927,2018,Tonga,TON,0.8823529411764706,0.47162512859894434,0.21671316989458403,2.475742708058111
928,2019,Tonga,TON,0.8823529411764706,0.5890498241554779,0.25414026248091276,2.822873376930165
929,2020,Tonga,TON,0.8823529411764706,0.7064745197120114,0.33085108181471495,3.287855226044638
930,2016,Trinidad and Tobago,TTO,0.4117647058823529,0.2939406457073232,0.22231381579487441,1.6665874446816225
931,2017,Trinidad and Tobago,TTO,0.4117647058823529,0.263550625232417,0.21065594463080195,1.5708337902395928
932,2018,Trinidad and Tobago,TTO,0.4117647058823529,0.24319712731643092,0.20820205914651452,1.5227651379547584
933,2019,Trinidad and Tobago,TTO,0.4117647058823529,0.2635484020771751,0.22629217242940178,1.6177380273249082
934,2020,Trinidad and Tobago,TTO,0.4117647058823529,0.2534176542004591,0.1997942731008641,1.5179828335858634
935,2016,Turkey,TUR,0.7058823529411765,0.31782047365063437,0.2643433177710281,2.1345532535555294
936,2017,Turkey,TUR,0.7058823529411765,0.31782047365063437,0.2643433177710281,2.1345532535555294
937,2018,Turkey,TUR,0.7058823529411765,0.31782047365063437,0.2643433177710281,2.1345532535555294
938,2019,Turkey,TUR,0.7058823529411765,0.31782047365063437,0.2643433177710281,2.1345532535555294
939,2020,Turkey,TUR,0.7058823529411765,0.31782047365063437,0.2643433177710281,2.1345532535555294
940,2016,Turkmenistan,TKM,0.7058823529411765,0.23094268981034766,0.4902690278586159,2.63857481613772
941,2017,Turkmenistan,TKM,0.7058823529411765,0.23094268981034766,0.4902690278586159,2.63857481613772
942,2018,Turkmenistan,TKM,0.7058823529411765,0.23094268981034766,0.4902690278586159,2.63857481613772
943,2019,Turkmenistan,TKM,0.7058823529411765,0.23094268981034766,0.4902690278586159,2.63857481613772
944,2020,Turkmenistan,TKM,0.7058823529411765,0.23094268981034766,0.4902690278586159,2.63857481613772
945,2016,Turks and Caicos Islands,TCA,0.7647058823529411,0.22686058861669672,0.2522175492770445,1.9750797074174682
946,2017,Turks and Caicos Islands,TCA,0.7647058823529411,0.2203333695390044,0.2566307840396276,1.9752649735498327
947,2018,Turks and Caicos Islands,TCA,0.7647058823529411,0.2030517957765839,0.2544219315123655,1.9340752684432054
948,2019,Turks and Caicos Islands,TCA,0.7647058823529411,0.25815790344745004,0.2582025590064322,2.0556293662671377
949,2020,Turks and Caicos Islands,TCA,0.7647058823529411,0.2685903417243678,0.2476274941485909,2.044769048247449
950,2016,Uganda,UGA,0.4117647058823529,0.15889617448620913,0.2501825707868695,1.4801047672153795
951,2017,Uganda,UGA,0.4117647058823529,0.16749922066057946,0.27361486581768585,1.5676077446565695
952,2018,Uganda,UGA,0.4117647058823529,0.15766844582604722,0.23963859477754568,1.4460173818670845
953,2019,Uganda,UGA,0.4117647058823529,0.1960983307915259,0.2343666067728838,1.507061187784056
954,2020,Uganda,UGA,0.4117647058823529,0.22304491317026112,0.22909461876822185,1.5451383885275405
955,2016,Ukraine,UKR,0.6470588235294118,0.370747130488838,0.26320235703051426,2.1781601555986305
956,2017,Ukraine,UKR,0.6470588235294118,0.400532540958459,0.27808072810814805,2.282366089770774
957,2018,Ukraine,UKR,0.6470588235294118,0.3936663789268597,0.27167618147987427,2.2494201258227537
958,2019,Ukraine,UKR,0.6470588235294118,0.40255952921617677,0.2798862383850649,2.29183659711696
959,2020,Ukraine,UKR,0.6470588235294118,0.41316366212528965,0.33694709702085995,2.484227438842571
960,2016,United Arab Emirates,ARE,0.7058823529411765,0.22961430162118793,0.21876840693506489,1.821416176988747
961,2017,United Arab Emirates,ARE,0.7058823529411765,0.22961430162118793,0.21876840693506489,1.821416176988747
962,2018,United Arab Emirates,ARE,0.7058823529411765,0.22961430162118793,0.21876840693506489,1.821416176988747
963,2019,United Arab Emirates,ARE,0.7058823529411765,0.22961430162118793,0.21876840693506489,1.821416176988747
964,2020,United Arab Emirates,ARE,0.7058823529411765,0.22961430162118793,0.21876840693506489,1.821416176988747
965,2016,United Kingdom,GBR,0.6470588235294118,0.40102689305021183,0.2865441083299662,2.308744934619734
966,2017,United Kingdom,GBR,0.6470588235294118,0.40289476691134785,0.2932053919523545,2.332464533209171
967,2018,United Kingdom,GBR,0.6470588235294118,0.3877031002288015,0.2843162977009625,2.275413917089902
968,2019,United Kingdom,GBR,0.6470588235294118,0.38104120381809625,0.28320239238646067,2.2587484083249865
969,2020,United Kingdom,GBR,0.6470588235294118,0.3743793074073911,0.2820884870719589,2.242082899560071
970,2016,Upper middle income,UMC,0.5882352941176471,0.2849550051023173,0.3065084524686457,2.077670661728219
971,2017,Upper middle income,UMC,0.5882352941176471,0.2909353103464729,0.30823993877488326,2.0948257311352427
972,2018,Upper middle income,UMC,0.5882352941176471,0.3027871538467889,0.3055589218208538,2.1104863672737864
973,2019,Upper middle income,UMC,0.5882352941176471,0.2873497932218606,0.3016877505954227,2.067998132347636
974,2020,Upper middle income,UMC,0.5882352941176471,0.288148055928375,0.30008084997101503,2.0647739558874423
975,2016,Uruguay,URY,0.8235294117647058,0.3242041051302589,0.3135084013447625,2.412462826059511
976,2017,Uruguay,URY,0.8235294117647058,0.33197311520722156,0.3180518028809335,2.4416310508219494
977,2018,Uruguay,URY,0.8235294117647058,0.3450689816840944,0.3237008092122489,2.4847698027696414
978,2019,Uruguay,URY,0.8235294117647058,0.3465875731550402,0.3213198098061465,2.4806639874932257
979,2020,Uruguay,URY,0.8235294117647058,0.35404872916330066,0.34864928503369874,2.5775747251924033
980,2016,Uzbekistan,UZB,0.7058823529411765,0.41943850015078615,0.4919752570153732,3.0206851242888684
981,2017,Uzbekistan,UZB,0.7058823529411765,0.39084385397441207,0.48023809912783033,2.928284358273492
982,2018,Uzbekistan,UZB,0.7058823529411765,0.4366275835975179,0.46475955071777986,2.9734161722895522
983,2019,Uzbekistan,UZB,0.7058823529411765,0.5181703771127647,0.4511516975689833,3.095678199873656
984,2020,Uzbekistan,UZB,0.7058823529411765,0.37834224042245274,0.4375438444201867,2.775198367046642
985,2016,"Venezuela, RB",VEN,0.8235294117647058,0.08808258400650804,0.34487205089760653,2.0343107324705416
986,2017,"Venezuela, RB",VEN,1.0,0.09946820009328802,0.5086540381732049,2.7248985147061906
987,2018,"Venezuela, RB",VEN,1.0,0.11085381618006801,0.6724360254488032,3.2390157087065456
988,2019,"Venezuela, RB",VEN,1.0,0.12223943226684798,0.8362180127244017,3.753132902706901
989,2020,"Venezuela, RB",VEN,1.0,0.13362504835362798,1.0,4.267250096707256
990,2016,Vietnam,VNM,0.5882352941176471,0.32153624826391,0.3324865787612206,2.228767526929129
991,2017,Vietnam,VNM,0.5882352941176471,0.3023490422894236,0.3215886978665412,2.157699472296118
992,2018,Vietnam,VNM,0.5882352941176471,0.308410775005327,0.34284091279460316,2.2335795825121103
993,2019,Vietnam,VNM,0.5882352941176471,0.3006047829173599,0.2989217168164345,2.0862100104016705
994,2020,Vietnam,VNM,0.5882352941176471,0.29362762780184326,0.3069670841025284,2.096391802028919
995,2016,West Bank and Gaza,PSE,0.5882352941176471,0.36876234689253334,0.36053367808224807,2.407361022149458
996,2017,West Bank and Gaza,PSE,0.5882352941176471,0.34941602652146575,0.34251214314167483,2.314603776585603
997,2018,West Bank and Gaza,PSE,0.5882352941176471,0.39362124534663623,0.379014962229692,2.5125226714999953
998,2019,West Bank and Gaza,PSE,0.5882352941176471,0.4060506945736877,0.37739118963978185,2.532510252184368
999,2020,West Bank and Gaza,PSE,0.5882352941176471,0.41848014380073917,0.3830103601589598,2.5742266621960046
1000,2016,World,WLD,0.5882352941176471,0.30821504912361425,0.29768423840895963,2.0977181075917546
1001,2017,World,WLD,0.5882352941176471,0.32030998406315286,0.30893984425665566,2.15567479501392
1002,2018,World,WLD,0.5882352941176471,0.31494318144524946,0.29461769941383015,2.1019747552496364
1003,2019,World,WLD,0.5882352941176471,0.271093914475994,0.2930844299162654,2.0096764128184312
1004,2020,World,WLD,0.5882352941176471,0.25872020292678727,0.29155116041870066,1.9803291812273236
1005,2016,Zambia,ZMB,0.4117647058823529,0.2773636004274387,0.32818414628030784,1.9510443455781536
1006,2017,Zambia,ZMB,0.4117647058823529,0.27601079281879887,0.31708044908065264,1.9150276387619085
1007,2018,Zambia,ZMB,0.4117647058823529,0.3507629057161269,0.36247618248772073,2.200719064777769
1008,2019,Zambia,ZMB,0.4117647058823529,0.33044418429999256,0.3258169844597217,2.050104027861503
1009,2020,Zambia,ZMB,0.4117647058823529,0.34813771225751056,0.26373289940615974,1.8992388286158532
1010,2016,Zimbabwe,ZWE,0.4117647058823529,0.4049994597379881,0.5012809011978531,2.7256063289518884
1011,2017,Zimbabwe,ZWE,0.4117647058823529,0.39822360015501346,0.4447571887780738,2.5424834725266012
1012,2018,Zimbabwe,ZWE,0.4117647058823529,0.26547548950173144,0.40567330439997956,2.159735598085754
1013,2019,Zimbabwe,ZWE,0.4117647058823529,0.19571350438360305,0.3578695060010428,1.8768002326526871
1014,2020,Zimbabwe,ZWE,0.4117647058823529,0.12595151926547468,0.31006570760210606,1.5938648672196205
