,Year,Country Name,Country Code,Life Expectancy at birth (total years),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Weighted World Death
663,2019,Maldives,MDV,0.9341462006368608,0.06688963210702341,0.0995575221238938,0.05372217958557175,0.28680565170884564
664,2020,Maldives,MDV,0.9381706010906883,0.06131549609810479,0.0907079646017699,0.0498848810437452,0.3438761909141882
665,2016,Mali,MLI,0.6863614974003072,0.725752508361204,0.756637168141593,0.8019953952417498,-6.243036604713879
666,2017,Mali,MLI,0.6918654568445126,0.7068004459308806,0.743362831858407,0.7743668457405986,-6.049291313554864
667,2018,Mali,MLI,0.6970853409625656,0.6889632107023411,0.7278761061946902,0.7475057559478128,-5.854492422817439
668,2019,Mali,MLI,0.7019738038667739,0.6722408026755853,0.7146017699115044,0.7229470452801228,-5.678101292339401
669,2020,Mali,MLI,0.7070279773779045,0.6555183946488293,0.6991150442477876,0.6983883346124328,-5.494907283112848
670,2016,Malta,MLT,0.9759604142187795,0.06354515050167224,0.09734513274336283,0.05065234075211051,0.3542253519769045
671,2017,Malta,MLT,0.9746901586953326,0.06354515050167224,0.09734513274336283,0.05065234075211051,0.3529550964534576
672,2018,Malta,MLT,0.9759026753313501,0.06354515050167224,0.09734513274336283,0.0498848810437452,0.3572374519229363
673,2019,Malta,MLT,0.9776925808416606,0.06354515050167224,0.09513274336283185,0.0498848810437452,0.36566452557483964
674,2020,Malta,MLT,0.9708793921249915,0.06243032329988851,0.09513274336283185,0.0498848810437452,0.3610809912617381
675,2016,Mauritania,MRT,0.7599961892334303,0.5997770345596432,0.747787610619469,0.6147352264006138,-5.141861617346719
676,2017,Mauritania,MRT,0.7630263260457241,0.5863991081382386,0.7323008849557522,0.5963161933998464,-4.991939318697395
677,2018,Mauritania,MRT,0.7658670793072494,0.5741360089186176,0.7168141592920353,0.5794320798158096,-4.850575735669329
678,2019,Mauritania,MRT,0.7684829396022375,0.5596432552954292,0.7035398230088495,0.5602455871066768,-4.702405388441877
679,2020,Mauritania,MRT,0.7721167364826054,0.5462653288740245,0.6902654867256637,0.5425940138142747,-4.5615864366995345
680,2016,Mauritius,MUS,0.8805728852410751,0.1426978818283166,0.20132743362831856,0.11128165771297006,-0.4539318101523938
681,2017,Mauritius,MUS,0.8819903749274668,0.1471571906354515,0.20575221238938055,0.1143514965464313,-0.486986629697303
682,2018,Mauritius,MUS,0.8808269363457638,0.1527313266443701,0.2146017699115044,0.11818879508825786,-0.5411962070305211
683,2019,Mauritius,MUS,0.8786905975108774,0.15942028985507248,0.2234513274336283,0.12279355333844973,-0.6016781778539515
684,2020,Mauritius,MUS,0.8862428439866417,0.16499442586399107,0.23230088495575218,0.12663085188027629,-0.6471720701297021
685,2016,Mexico,MEX,0.8867529670570785,0.15050167224080266,0.18584070796460175,0.12049117421335379,-0.4537371981717474
686,2017,Mexico,MEX,0.8871080612147693,0.14492753623188406,0.1902654867256637,0.11665387567152723,-0.4401589741120988
687,2018,Mexico,MEX,0.8876407024513052,0.14046822742474915,0.19247787610619466,0.11204911742133537,-0.4189258504021186
688,2019,Mexico,MEX,0.8883745637105326,0.13600891861761424,0.1902654867256637,0.10821181887950881,-0.38728700921972237
689,2020,Mexico,MEX,0.8891084249697601,0.1315496098104794,0.18584070796460175,0.10514198004604756,-0.35208083872919427
690,2016,"Micronesia, Fed. Sts.",FSM,0.7986185971182529,0.26198439241917504,0.32522123893805305,0.214888718342287,-1.5605687779034043
691,2017,"Micronesia, Fed. Sts.",FSM,0.8003585584909371,0.2530657748049052,0.3141592920353982,0.2072141212586339,-1.4771073522596034
692,2018,"Micronesia, Fed. Sts.",FSM,0.8019801551443911,0.2463768115942029,0.30309734513274333,0.20107444359171142,-1.4043632778090904
693,2019,"Micronesia, Fed. Sts.",FSM,0.803495223550538,0.23968784838350055,0.2942477876106195,0.19493476592478892,-1.3383628997474775
694,2020,"Micronesia, Fed. Sts.",FSM,0.8050635560803386,0.23299888517279818,0.2853982300884956,0.18956254796623176,-1.2753790963956715
695,2016,Middle East & North Africa,MEA,0.8724754715651538,0.2196209587513935,0.2831858407079646,0.1857252494244052,-1.1592249657591478
696,2017,Middle East & North Africa,MEA,0.8747131215699575,0.21181716833890746,0.27876106194690264,0.17574827321565614,-1.0881974938111898
697,2018,Middle East & North Africa,MEA,0.8769503926766702,0.20735785953177258,0.2743362831858407,0.1726784343821949,-1.0514879134731767
698,2019,Middle East & North Africa,MEA,0.8791017385750495,0.20289855072463767,0.26769911504424776,0.16807367613200305,-1.0020874125349812
699,2020,Middle East & North Africa,MEA,0.8814253137881866,0.19843924191750278,0.2632743362831858,0.1634689178818112,-0.9591518504236213
700,2016,Middle East & North Africa (IDA & IBRD countries),TMN,0.8663529385879958,0.2381540103031416,0.3082323308978031,0.20119218286880888,-1.3394208061869324
701,2017,Middle East & North Africa (IDA & IBRD countries),TMN,0.8686795721502518,0.22950552621952505,0.3026199363661305,0.1904901374810084,-1.2601518393112237
702,2018,Middle East & North Africa (IDA & IBRD countries),TMN,0.870970495121406,0.22468825537028986,0.29757581926266147,0.18726719512234763,-1.2202022538965487
703,2019,Middle East & North Africa (IDA & IBRD countries),TMN,0.8732266692914843,0.21966091303251725,0.2924372864122035,0.1826938319779248,-1.17418234392186
704,2020,Middle East & North Africa (IDA & IBRD countries),TMN,0.8754828434615626,0.21417194464723524,0.28623914270081413,0.1776762984338158,-1.1222836676706134
705,2016,Middle East & North Africa (excluding high income),MNA,0.8664081465690486,0.2372197085186232,0.3073913958409845,0.20027877618299922,-1.331320562723148
706,2017,Middle East & North Africa (excluding high income),MNA,0.868728567841697,0.22861768157738013,0.30176144763373447,0.18968257025950497,-1.2525214192522864
707,2018,Middle East & North Africa (excluding high income),MNA,0.8710144684573757,0.22380120565412373,0.29668757270212387,0.18643347292950113,-1.212384552675248
708,2019,Middle East & North Africa (excluding high income),MNA,0.8732663644753399,0.21875729029003455,0.29151733906249994,0.18186438533547275,-1.1662577746341203
709,2020,Middle East & North Africa (excluding high income),MNA,0.875518260493304,0.21327423816180377,0.28530131961779426,0.1768560601301435,-1.1143584152042605
710,2016,Middle income,MIC,0.8451773154317183,0.3260715259866176,0.41324387200360174,0.29702342232278584,-2.2347910418434656
711,2017,Middle income,MIC,0.848122997994285,0.31586403406093194,0.4015326975673451,0.28736512945567383,-2.1376636806523095
712,2018,Middle income,MIC,0.85058765687671,0.3062412497069599,0.39090556650802216,0.2781131777519355,-2.0470642530690184
713,2019,Middle income,MIC,0.852927570693596,0.2973021944491148,0.3787800423272057,0.26978295883866077,-1.9571487805408938
714,2020,Middle income,MIC,0.8553298570432516,0.2890579189757815,0.36824591203179424,0.2616973854774681,-1.874313258913566
715,2016,Moldova,MDA,0.8476926097111043,0.14827201783723523,0.25,0.11895625479662317,-0.6746764451498589
716,2017,Moldova,MDA,0.8488762569034064,0.14604236343366778,0.247787610619469,0.11742133537989255,-0.6562566433419063
717,2018,Moldova,MDA,0.8499533758484016,0.14381270903010032,0.24336283185840707,0.11511895625479661,-0.6282363628062068
718,2019,Moldova,MDA,0.8510541677372425,0.14158305462653287,0.23893805309734514,0.11358403683806599,-0.6032622481601226
719,2020,Moldova,MDA,0.852427198480313,0.13935340022296544,0.23451327433628316,0.11128165771297006,-0.5749460558263474
720,2016,Mongolia,MNG,0.8205160701758445,0.17725752508361203,0.20575221238938055,0.1419800460475825,-0.7191758013498513
721,2017,Mongolia,MNG,0.8227413268973727,0.16833890746934224,0.1991150442477876,0.1350729086722947,-0.6515732554738534
722,2018,Mongolia,MNG,0.8248718918435167,0.1605351170568562,0.19247787610619466,0.1289332310053722,-0.5893648946102685
723,2019,Mongolia,MNG,0.8270142932615839,0.15384615384615385,0.1836283185840708,0.12279355333844973,-0.522737183536735
724,2020,Mongolia,MNG,0.8291330217358046,0.1471571906354515,0.1747787610619469,0.11818879508825786,-0.46227282307397055
725,2016,Montenegro,MNE,0.9062949822019887,0.033444816053511704,0.04203539823008849,0.02762854950115119,0.602784957400095
726,2017,Montenegro,MNE,0.907466792922368,0.028985507246376812,0.037610619469026545,0.024558710667689946,0.6384290773517749
727,2018,Montenegro,MNE,0.9086859495304392,0.026755852842809364,0.030973451327433624,0.022256331542594012,0.6732285636921436
728,2019,Montenegro,MNE,0.9100353073296639,0.023411371237458196,0.028761061946902654,0.019953952417498082,0.6971135693440472
729,2020,Montenegro,MNE,0.9112820823722222,0.02229654403567447,0.024336283185840708,0.018419033000767457,0.7200040127402814
730,2016,Morocco,MAR,0.8992641178797134,0.2129319955406912,0.3053097345132743,0.17114351496546432,-1.1271031366033493
731,2017,Morocco,MAR,0.9021522170289309,0.20289855072463767,0.2898230088495575,0.16270145817344586,-1.0239197436628005
732,2018,Morocco,MAR,0.9049337879308411,0.19397993311036787,0.27654867256637167,0.15579432079815808,-0.9358493791816419
733,2019,Morocco,MAR,0.9076206670573673,0.18617614269788182,0.2654867256637168,0.1496546431312356,-0.8598103678544892
734,2020,Morocco,MAR,0.9108165144765834,0.17837235228539575,0.25442477876106195,0.1435149654643131,-0.7832623882346463
735,2016,Mozambique,MOZ,0.6901728413595204,0.6622073578595318,0.6792035398230087,0.6170376055257099,-5.140002915931409
736,2017,Mozambique,MOZ,0.7020093132825429,0.641025641025641,0.665929203539823,0.5986185725249424,-4.972303869487979
737,2018,Mozambique,MOZ,0.7121176603048042,0.6243032329988851,0.6526548672566371,0.5801995395241749,-4.815251565559578
738,2019,Mozambique,MOZ,0.7202966624036128,0.6053511705685618,0.6393805309734513,0.5594781273983116,-4.646459781247111
739,2020,Mozambique,MOZ,0.7375187290516105,0.588628762541806,0.6261061946902655,0.5418265541059093,-4.485363596526435
740,2016,Myanmar,MMR,0.7836336236637063,0.44258639910813824,0.5442477876106194,0.38603223330775127,-3.278411470615434
741,2017,Myanmar,MMR,0.7878118982525333,0.42920847268673357,0.5309734513274336,0.3722179585571757,-3.152397235331937
742,2018,Myanmar,MMR,0.7914693680767473,0.41471571906354515,0.5176991150442477,0.35917114351496543,-3.027743989242947
743,2019,Myanmar,MMR,0.7946297060801942,0.4024526198439242,0.5066371681415929,0.3468917881811205,-2.9177541907569147
744,2020,Myanmar,MMR,0.8003467220190145,0.39018952062430323,0.49336283185840707,0.3353798925556408,-2.801640385027376
745,2016,Namibia,NAM,0.7412590541792856,0.36566332218506126,0.47566371681415925,0.35533384497313886,-2.8383941205258703
746,2017,Namibia,NAM,0.7459462970608026,0.358974358974359,0.4690265486725663,0.34458940905602453,-2.7574397031297124
747,2018,Namibia,NAM,0.7501127351777065,0.3534002229654403,0.46017699115044247,0.3369148119723714,-2.684877932093987
748,2019,Namibia,NAM,0.7540779532719191,0.34448160535117056,0.45353982300884954,0.3215656178050652,-2.581767197677231
749,2020,Namibia,NAM,0.7581437813774773,0.3355629877369008,0.4446902654867257,0.3085188027628549,-2.481128201607921
750,2016,Nepal,NPL,0.8267538908792773,0.30992196209587514,0.4469026548672566,0.25863392171910976,-2.1683336847906816
751,2017,Nepal,NPL,0.8305533983665675,0.29654403567447046,0.42477876106194684,0.24635456638526476,-2.022289221709273
752,2018,Nepal,NPL,0.8342108681907815,0.2842809364548495,0.4048672566371681,0.2348426707597851,-1.888323457669562
753,2019,Nepal,NPL,0.8377618097676883,0.27313266443701223,0.38716814159292035,0.22486569455103605,-1.769470722089241
754,2020,Nepal,NPL,0.8415258078392094,0.2630992196209588,0.3738938053097345,0.21642363775901763,-1.6720485983679823
755,2016,Netherlands,NLD,0.9653941978192031,0.0379041248606466,0.05752212389380531,0.03069838833461243,0.5942260230780443
756,2017,Netherlands,NLD,0.9677614922038076,0.03901895206243032,0.05752212389380531,0.03069838833461243,0.5943636630590813
757,2018,Netherlands,NLD,0.9683677505218159,0.03901895206243032,0.05752212389380531,0.03146584804297774,0.5919000825436284
758,2019,Netherlands,NLD,0.9707350449064203,0.03901895206243032,0.059734513274336286,0.03146584804297774,0.5876302087866399
759,2020,Netherlands,NLD,0.9695802671578324,0.04013377926421405,0.059734513274336286,0.03223330775134305,0.5811759378010233
760,2016,New Zealand,NZL,0.9660033430815836,0.04905239687848384,0.06858407079646017,0.04144282425172678,0.4963750399283283
761,2017,New Zealand,NZL,0.9665489755677911,0.047937569676700105,0.06415929203539822,0.039907904834996163,0.5185643407682116
762,2018,New Zealand,NZL,0.9689162699523957,0.04682274247491639,0.06194690265486725,0.03837298541826554,0.535938135364899
763,2019,New Zealand,NZL,0.967126364442084,0.04570791527313266,0.059734513274336286,0.03760552570990023,0.5460848912332089
764,2020,New Zealand,NZL,0.9675007048955842,0.043478260869565216,0.05752212389380531,0.036070606293169605,0.5636953863023594
765,2016,Nicaragua,NIC,0.8742418162344437,0.17837235228539575,0.252212389380531,0.1427475057559478,-0.8101300795017318
766,2017,Nicaragua,NIC,0.8767038023944324,0.1716833890746934,0.23893805309734514,0.1373752877973906,-0.7329782862365523
767,2018,Nicaragua,NIC,0.8791539520824981,0.16499442586399107,0.22787610619469026,0.13277052954719876,-0.6655453364183498
768,2019,Nicaragua,NIC,0.8816396111863328,0.15942028985507248,0.2168141592920354,0.1273983115886416,-0.5972366927544847
769,2020,Nicaragua,NIC,0.8840897608743984,0.15384615384615385,0.2079646017699115,0.12279355333844973,-0.5386705654814427
770,2016,Niger,NER,0.7236463839578281,0.5618729096989966,0.579646017699115,0.691481197237145,-4.90496227748609
771,2017,Niger,NER,0.7291148339862645,0.5473801560758083,0.5685840707964601,0.6646201074443591,-4.7298781203321685
772,2018,Niger,NER,0.7341453345535491,0.5340022296544036,0.5553097345132744,0.6408288564850345,-4.563103754235219
773,2019,Niger,NER,0.738832577435066,0.5206243032329989,0.5442477876106194,0.6162701458173445,-4.400239975132168
774,2020,Niger,NER,0.7436914491594668,0.5083612040133779,0.5331858407079646,0.5947812739831159,-4.251713576923646
775,2016,Nigeria,NGA,0.633736543230549,0.8729096989966555,0.8185840707964601,0.9570222563315426,-7.395924092478312
776,2017,Nigeria,NGA,0.6385776602470653,0.8595317725752507,0.8119469026548672,0.9401381427475056,-7.2768791638580606
777,2018,Nigeria,NGA,0.6430991925216598,0.8439241917502787,0.8030973451327432,0.9201841903300076,-7.1347779876971575
778,2019,Nigeria,NGA,0.6473011400543328,0.8249721293199553,0.7942477876106194,0.8971603990790483,-6.97402807773363
779,2020,Nigeria,NGA,0.6531010112966141,0.8049052396878484,0.7853982300884955,0.8733691481197237,-6.806380750823465
780,2016,North America,NAC,0.933629359940179,0.06243032329988851,0.08407079646017698,0.05065234075211051,0.3539469609514291
781,2017,North America,NAC,0.9336501632225257,0.06243032329988851,0.08185840707964602,0.0498848810437452,0.36367477120882985
782,2018,North America,NAC,0.9349249375963335,0.06131549609810479,0.07964601769911504,0.04911742133537989,0.3768862069612593
783,2019,North America,NAC,0.9365407494802725,0.06020066889632107,0.07743362831858407,0.048349961627014576,0.3904386802238199
784,2020,North America,NAC,0.9337125730695656,0.059085841694537344,0.07522123893805309,0.04758250191864927,0.3995471651917345
785,2016,North Macedonia,MKD,0.8936299572443547,0.10702341137123746,0.17256637168141592,0.08365310821181887,-0.17272841338964362
786,2017,North Macedonia,MKD,0.8947070761893496,0.0947603121516165,0.15044247787610618,0.07367613200306983,-0.0408455097544812
787,2018,North Macedonia,MKD,0.8958788869097289,0.07915273132664437,0.12168141592920353,0.062164236377590165,0.123872230958469
788,2019,North Macedonia,MKD,0.8971690623493384,0.06688963210702341,0.0995575221238938,0.05218726016884113,0.25596819108824564
789,2020,North Macedonia,MKD,0.8979384330243346,0.057971014492753624,0.08628318584070796,0.04528012279355334,0.34202635534249015
790,2016,Norway,NOR,0.9754118947881998,0.023411371237458196,0.035398230088495575,0.019953952417498082,0.7425786523778044
791,2017,Norway,NOR,0.9778080586165196,0.023411371237458196,0.0331858407079646,0.01918649270913277,0.7546818231811784
792,2018,Norway,NOR,0.9795690946831159,0.02229654403567447,0.030973451327433624,0.018419033000767457,0.7683795206263964
793,2019,Norway,NOR,0.9813301307497111,0.021181716833890744,0.030973451327433624,0.017651573292402144,0.7754400499300201
794,2020,Norway,NOR,0.9830911668163085,0.020066889632107024,0.028761061946902654,0.01688411358403684,0.7891377473752391
795,2016,OECD members,OED,0.9464478099139237,0.07150772822927057,0.09141813938260065,0.057821118977340824,0.29789345939821743
796,2017,OECD members,OED,0.9469722669304226,0.069750340885402,0.09141269418503008,0.05637655012104589,0.3077273021203448
797,2018,OECD members,OED,0.9481550641583316,0.06787904082568673,0.09015360881891106,0.05469314703632739,0.3231635679049154
798,2019,OECD members,OED,0.9493452945747577,0.06595730050176889,0.0878907688929845,0.053162884365774744,0.34110684942916747
799,2020,OECD members,OED,0.9505206586141496,0.06409756053554805,0.08528390396159645,0.05185923972940921,0.3590368667406273
800,2016,Oman,OMN,0.9130891170858036,0.10702341137123746,0.11061946902654866,0.0859554873369148,0.02336193791602359
801,2017,Oman,OMN,0.9160600715384823,0.10702341137123746,0.11061946902654866,0.0859554873369148,0.026332892368702288
802,2018,Oman,OMN,0.9189008248000077,0.10702341137123746,0.11061946902654866,0.08518802762854949,0.032243484463688854
803,2019,Oman,OMN,0.9215995403984569,0.10590858416945373,0.1084070796460177,0.08518802762854949,0.043809022607298465
804,2020,Oman,OMN,0.9244363481693413,0.10590858416945373,0.1084070796460177,0.08442056792018418,0.04971566921164394
805,2016,Other small states,OSS,0.8029341754543292,0.43364223976347155,0.5296502105384026,0.4029577436088879,-3.265131910123373
806,2017,Other small states,OSS,0.8075868227235017,0.42487003027389075,0.5210580549290088,0.39249323892448806,-3.1753003583092587
807,2018,Other small states,OSS,0.8113524321052424,0.4132392259795084,0.5122003442429623,0.38097761433674365,-3.075637509929636
808,2019,Other small states,OSS,0.8146082051902173,0.4034441956730903,0.5028587952672787,0.37018633368672677,-2.9816019067047064
809,2020,Other small states,OSS,0.8188836508687241,0.3936685141935719,0.4931628934728495,0.3595365801005556,-2.88608837833919
810,2016,Pacific island small states,PSS,0.8239811031930654,0.23449515989754846,0.23021822266604422,0.19203509163189791,-1.1038042511277557
811,2017,Pacific island small states,PSS,0.8258813446936194,0.23163374965814607,0.22901391260216372,0.1899986037695679,-1.0844223075074355
812,2018,Pacific island small states,PSS,0.8277132227183229,0.22975728987753288,0.22744895160776327,0.18794220759514962,-1.0659170422406312
813,2019,Pacific island small states,PSS,0.8294967741346347,0.22676848969985394,0.2259966847570442,0.18565993607820336,-1.0446700038490193
814,2020,Pacific island small states,PSS,0.8313353311151579,0.2238501487814905,0.22207145679395793,0.18309884523533002,-1.014974717771017
815,2016,Pakistan,PAK,0.790321230300214,0.6744704570791528,0.9800884955752212,0.5663852647735993,-5.764426229678151
816,2017,Pakistan,PAK,0.792416285830589,0.6566332218506131,0.9579646017699114,0.5495011511895624,-5.592748567938622
817,2018,Pakistan,PAK,0.7943929766417338,0.6387959866220735,0.9358407079646016,0.5333844973138909,-5.424259109751782
818,2019,Pakistan,PAK,0.7962749756774943,0.6209587513935341,0.9159292035398229,0.5165003837298541,-5.259431672648459
819,2020,Pakistan,PAK,0.7981569747132548,0.6042363433667781,0.8938053097345132,0.5003837298541827,-5.093266560640572
820,2016,Panama,PAN,0.9228186970065282,0.157190635451505,0.20353982300884954,0.12586339217191095,-0.5056356116106744
821,2017,Panama,PAN,0.9250084443122873,0.1527313266443701,0.19690265486725664,0.12202609363008442,-0.4592665480985604
822,2018,Panama,PAN,0.9271390092584313,0.1471571906354515,0.1902654867256637,0.11818879508825786,-0.41072701254249444
823,2019,Panama,PAN,0.9292340647888063,0.1426978818283166,0.1836283185840708,0.11358403683806599,-0.3613828019723032
824,2020,Panama,PAN,0.9315776862295649,0.13712374581939799,0.17699115044247787,0.10974673829623945,-0.3126302099216224
825,2016,Papua New Guinea,PNG,0.7545040662611479,0.4381270903010033,0.5176991150442477,0.3814274750575595,-3.2005573597038395
826,2017,Papua New Guinea,PNG,0.7576525677926719,0.4258639910813824,0.5066371681415929,0.3699155794320798,-3.093649236523191
827,2018,Papua New Guinea,PNG,0.7606471951891967,0.41471571906354515,0.49778761061946897,0.35917114351496543,-2.9988316488561626
828,2019,Papua New Guinea,PNG,0.763464275506876,0.40356744704570796,0.48672566371681414,0.34765924788948577,-2.8944846012929255
829,2020,Papua New Guinea,PNG,0.7662813558245554,0.3924191750278707,0.47566371681415925,0.3369148119723714,-2.7932073925631493
830,2016,Paraguay,PRY,0.8739577409082911,0.2051282051282051,0.2566371681415929,0.16577129700690713,-0.9692953618005261
831,2017,Paraguay,PRY,0.8758042305282827,0.19843924191750278,0.247787610619469,0.16039907904834994,-0.9060334013585294
832,2018,Paraguay,PRY,0.8774495001255829,0.19175027870680042,0.23893805309734514,0.15502686108979277,-0.8429726609392245
833,2019,Paraguay,PRY,0.8789053861721147,0.18617614269788182,0.23008849557522124,0.1496546431312356,-0.7823309584742552
834,2020,Paraguay,PRY,0.8804559639940306,0.1806020066889632,0.22123893805309733,0.14504988488104373,-0.7246644030673628
835,2016,Peru,PER,0.9000926709143249,0.13043478260869565,0.17256637168141592,0.11511895625479661,-0.3389518343665008
836,2017,Peru,PER,0.9029570971196964,0.12486064659977703,0.165929203539823,0.11051419800460476,-0.2866085987177457
837,2018,Peru,PER,0.9056794856619916,0.1192865105908584,0.1592920353982301,0.10590943975441289,-0.2344074007320669
838,2019,Peru,PER,0.9082835094850565,0.11482720178372352,0.15486725663716813,0.10207214121258634,-0.19426122884424024
839,2020,Peru,PER,0.9111242627465821,0.11148272017837235,0.14823008849557523,0.09823484267075978,-0.14947081377992744
840,2016,Philippines,PHL,0.8380458850938409,0.2564102564102564,0.3075221238938053,0.22333077513430544,-1.4906640999453096
841,2017,Philippines,PHL,0.8398213558822942,0.25195094760312153,0.30088495575221236,0.21872601688411356,-1.44163947411704
842,2018,Philippines,PHL,0.8415139713672865,0.2463768115942029,0.2942477876106195,0.2141212586339217,-1.3904680491886645
843,2019,Philippines,PHL,0.8431237315488175,0.23968784838350055,0.2853982300884956,0.20798158096699923,-1.3243729793516672
844,2020,Philippines,PHL,0.844982057640732,0.23299888517279818,0.27876106194690264,0.20260936300844204,-1.2677363505793404
845,2016,Poland,POL,0.9214837739291607,0.04570791527313266,0.06415929203539822,0.036070606293169605,0.49330764210402234
846,2017,Poland,POL,0.9203289961805738,0.04459308807134894,0.06194690265486725,0.03530314658480429,0.5040895257340571
847,2018,Poland,POL,0.9185390906702634,0.043478260869565216,0.06194690265486725,0.03453568687643899,0.5075991134607754
848,2019,Poland,POL,0.9215415128165901,0.04236343366778149,0.059734513274336286,0.03376822716807368,0.5225381969857236
849,2020,Poland,POL,0.9215607591124,0.04124860646599777,0.059734513274336286,0.03376822716807368,0.5247870976851009
850,2016,Portugal,PRT,0.9602265673942744,0.033444816053511704,0.04646017699115044,0.02762854950115119,0.6434422063091949
851,2017,Portugal,PRT,0.9637775089711811,0.033444816053511704,0.04424778761061947,0.02762854950115119,0.6536303160276945
852,2018,Portugal,PRT,0.9625938617788777,0.03232998885172798,0.04424778761061947,0.02762854950115119,0.6546763232389586
853,2019,Portugal,PRT,0.955001198081915,0.031215161649944256,0.04203539823008849,0.026093630084420564,0.6620901597540787
854,2020,Portugal,PRT,0.9474085343849523,0.030100334448160536,0.03982300884955752,0.025326170376055255,0.6664341574357376
855,2016,Post-demographic dividend,PST,0.9534183385817714,0.04717791128445317,0.0630756066430615,0.03871003859638465,0.514995541698142
856,2017,Post-demographic dividend,PST,0.9539832055520602,0.04687961646632241,0.06307429361181748,0.038188524483907825,0.5182469938483316
857,2018,Post-demographic dividend,PST,0.9551293191094554,0.04617560507375206,0.061770174167453534,0.03757719733330721,0.5271587971263618
858,2019,Post-demographic dividend,PST,0.9563244625549475,0.04544416539304638,0.06011164131559491,0.036979756916757096,0.5371821801550416
859,2020,Post-demographic dividend,PST,0.9572931705460063,0.0446060947531136,0.05837984252374934,0.036465538748103224,0.5470792984761181
860,2016,Pre-demographic dividend,PRE,0.7100928216753218,0.6470825024304035,0.661265295707792,0.6630926479842417,-5.220238662245828
861,2017,Pre-demographic dividend,PRE,0.7152478927667548,0.631245552158428,0.6503443701158496,0.6444506886267773,-5.07607907640476
862,2018,Pre-demographic dividend,PRE,0.7199053722753164,0.6156916591846299,0.6385033482977764,0.6255755497612532,-4.929290190032286
863,2019,Pre-demographic dividend,PRE,0.7241077466983826,0.6001802396615084,0.6270689933479602,0.6069158144286937,-4.78512297038329
864,2020,Pre-demographic dividend,PRE,0.7297179228753109,0.5844904908886143,0.6156933024416925,0.5883131930250974,-4.639595738327385
865,2016,Qatar,QAT,0.945355339547963,0.07023411371237458,0.08628318584070796,0.056792018419032995,0.3188694809249579
866,2017,Qatar,QAT,0.9466928608752645,0.06688963210702341,0.08407079646017698,0.05372217958557175,0.3458124889383998
867,2018,Qatar,QAT,0.9481014010341042,0.06243032329988851,0.08407079646017698,0.05065234075211051,0.36841900204535427
868,2019,Qatar,QAT,0.9496046329683282,0.059085841694537344,0.08185840707964602,0.04681504221028395,0.39859755949917963
869,2020,Qatar,QAT,0.9509184813517836,0.054626532887402456,0.07743362831858407,0.044512663085188024,0.4313138782804744
870,2016,Romania,ROU,0.8902181663861529,0.07803790412486064,0.08628318584070796,0.06523407521105141,0.21435649977010207
871,2017,Romania,ROU,0.8914018135784553,0.07246376811594203,0.07964601769911504,0.060629316960859554,0.2650189564057879
872,2018,Romania,ROU,0.8919792024527492,0.06800445930880712,0.07522123893805309,0.056792018419032995,0.3031384933448438
873,2019,Romania,ROU,0.8931628496450515,0.06465997770345595,0.07522123893805309,0.05448963929393706,0.32022062024823217
874,2020,Romania,ROU,0.8949527551553623,0.06243032329988851,0.07743362831858407,0.052954719877206444,0.3259723440910073
875,2016,Russian Federation,RUS,0.848097648006421,0.06800445930880712,0.07743362831858407,0.057559478127398304,0.2495499319234613
876,2017,Russian Federation,RUS,0.8575697124892114,0.06131549609810479,0.07079646017699115,0.052954719877206444,0.3107304602532026
877,2018,Russian Federation,RUS,0.8600640324261597,0.056856187290969896,0.06415929203539822,0.048349961627014576,0.36047393522996696
878,2019,Russian Federation,RUS,0.8650555592444298,0.05239687848383501,0.05752212389380531,0.044512663085188024,0.4096447782545918
879,2020,Russian Federation,RUS,0.8687984826220388,0.04905239687848384,0.050884955752212385,0.04144282425172678,0.45226752460152686
880,2016,Rwanda,RWA,0.8040515377309202,0.3756967670011149,0.4269911504424779,0.35303146584804296,-2.640441310990915
881,2017,Rwanda,RWA,0.8089163276912823,0.366778149386845,0.42035398230088494,0.34228702993092863,-2.5548500377087766
882,2018,Rwanda,RWA,0.8131656211116475,0.3567447045707915,0.4115044247787611,0.33307751343054487,-2.4671471160883978
883,2019,Rwanda,RWA,0.8170006380147068,0.34671125975473804,0.40265486725663713,0.3215656178050652,-2.370648954484941
884,2020,Rwanda,RWA,0.821317004775969,0.3377926421404682,0.3960176991150442,0.3108211818879509,-2.2856061044019036
885,2016,Samoa,WSM,0.862819620828727,0.17502787068004458,0.16150442477876104,0.14121258633921716,-0.5365997402245138
886,2017,Samoa,WSM,0.8646069280891034,0.17279821627647715,0.1592920353982301,0.13891020721412126,-0.5145064395150262
887,2018,Samoa,WSM,0.8662758706302496,0.1705685618729097,0.15486725663716813,0.13660782808902533,-0.4858943353831755
888,2019,Samoa,WSM,0.8678619578679345,0.16722408026755853,0.15265486725663716,0.13353798925556407,-0.4587027614593502
889,2020,Samoa,WSM,0.869968849870233,0.16276477146042362,0.14823008849557523,0.13046815042210283,-0.42212356022575104
890,2016,Sao Tome and Principe,STP,0.8246469988769793,0.18840579710144925,0.22566371681415925,0.16270145817344586,-0.8799615784621801
891,2017,Sao Tome and Principe,STP,0.8277599909927343,0.17279821627647715,0.2079646017699115,0.1496546431312356,-0.7403488193948969
